age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,cons.price.idx,cons.conf.idx,subscribed
29,2,2,3,0,0,0,1,5,5,202.0,2,92.893,-46.2,0
33,1,2,3,0,1,0,2,5,5,147.0,2,92.893,-46.2,0
27,8,3,4,0,1,0,1,5,5,86.0,4,92.893,-46.2,0
46,1,2,4,0,0,0,1,5,5,318.0,2,92.893,-46.2,0
42,2,2,6,0,1,0,1,5,5,262.0,2,92.893,-46.2,0
34,10,2,6,0,0,0,1,5,5,83.0,2,92.893,-46.2,0
36,1,2,7,0,1,0,1,5,5,334.0,3,92.893,-46.2,0
29,8,2,3,0,0,1,1,5,5,274.0,2,92.893,-46.2,0
30,1,3,4,0,0,1,1,5,5,154.0,2,92.893,-46.2,0
37,1,2,7,0,1,0,1,5,5,286.0,2,92.893,-46.2,0
31,7,3,4,0,1,0,1,5,5,187.0,2,92.893,-46.2,0
39,2,2,3,0,0,0,2,5,5,557.0,2,92.893,-46.2,0
34,1,3,7,0,0,0,1,5,5,134.0,2,92.893,-46.2,0
28,8,2,4,0,1,0,1,5,5,237.0,4,92.893,-46.2,0
35,8,2,4,0,1,0,1,5,5,104.0,4,92.893,-46.2,0
37,2,2,3,0,0,0,1,5,5,612.0,3,92.893,-46.2,0
33,10,2,6,0,0,1,1,5,5,40.0,6,92.893,-46.2,0
47,8,2,4,0,0,1,1,5,5,506.0,2,92.893,-46.2,0
36,2,2,3,0,0,0,2,5,5,191.0,2,92.893,-46.2,0
46,8,2,1,0,1,0,1,5,5,187.0,3,92.893,-46.2,0
35,1,3,7,0,0,1,1,5,5,174.0,2,92.893,-46.2,0
27,10,2,6,0,0,1,1,5,5,224.0,2,92.893,-46.2,0
49,2,2,3,0,0,0,1,5,5,235.0,2,92.893,-46.2,0
29,2,2,3,0,0,0,1,5,5,128.0,3,92.893,-46.2,0
43,2,2,2,0,1,0,1,5,5,156.0,3,92.893,-46.2,0
58,5,3,7,0,1,0,1,5,5,685.0,2,92.893,-46.2,1
45,2,3,6,0,1,0,1,5,5,1954.0,2,92.893,-46.2,0
44,1,1,4,0,1,1,1,5,5,211.0,2,92.893,-46.2,0
28,1,2,4,0,0,0,1,5,5,129.0,2,92.893,-46.2,0
52,8,2,4,0,0,1,1,5,5,38.0,2,92.893,-46.2,0
37,2,2,1,0,1,1,1,5,5,456.0,2,92.893,-46.2,0
32,10,3,7,0,0,0,1,5,5,216.0,2,92.893,-46.2,0
35,3,2,7,0,1,1,1,5,5,152.0,2,92.893,-46.2,0
33,1,3,7,0,1,1,1,5,5,1024.0,3,92.893,-46.2,1
57,8,1,5,0,0,0,1,5,5,405.0,3,92.893,-46.2,0
32,1,2,4,0,1,0,1,5,5,438.0,2,92.893,-46.2,0
30,1,2,7,0,1,0,1,5,5,129.0,2,92.893,-46.2,0
25,1,3,4,0,0,0,1,5,5,682.0,3,92.893,-46.2,1
45,10,3,7,0,0,0,1,5,5,311.0,3,92.893,-46.2,0
35,1,2,7,0,1,0,1,5,5,348.0,4,92.893,-46.2,0
36,3,1,2,0,1,0,1,5,5,53.0,4,92.893,-46.2,0
34,5,2,7,0,1,0,2,5,5,283.0,3,92.893,-46.2,0
32,8,3,4,0,1,0,1,5,5,583.0,2,92.893,-46.2,0
36,1,3,7,0,0,0,1,5,5,146.0,3,92.893,-46.2,0
42,2,2,3,0,1,0,1,5,5,114.0,7,92.893,-46.2,0
30,2,2,3,0,1,0,1,5,5,487.0,2,92.893,-46.2,0
28,8,2,4,0,0,0,1,5,5,1049.0,2,92.893,-46.2,0
50,2,2,1,0,1,0,2,5,5,213.0,4,92.893,-46.2,0
37,2,2,4,0,1,0,1,5,5,466.0,1,92.893,-46.2,0
35,1,2,7,0,1,0,1,5,5,348.0,4,92.893,-46.2,0
44,8,2,4,0,0,0,1,5,5,263.0,1,92.893,-46.2,0
59,1,2,7,0,1,0,1,5,5,324.0,2,92.893,-46.2,0
36,1,2,7,0,0,1,2,5,5,267.0,3,92.893,-46.2,0
30,1,2,7,0,0,0,1,5,5,418.0,2,92.893,-46.2,0
29,1,3,4,0,0,0,1,5,5,553.0,2,92.893,-46.2,0
32,1,2,7,0,0,0,2,5,5,546.0,3,92.893,-46.2,0
30,10,2,6,0,1,0,1,5,5,156.0,4,92.893,-46.2,0
49,10,2,6,0,1,0,1,5,5,364.0,1,92.893,-46.2,0
37,11,2,3,0,1,1,1,5,5,129.0,4,92.893,-46.2,0
35,1,3,4,0,0,0,1,5,5,282.0,5,92.893,-46.2,0
34,1,2,3,0,1,0,1,5,5,152.0,1,92.893,-46.2,0
29,8,1,4,0,1,0,1,5,5,323.0,1,92.893,-46.2,0
29,8,1,4,0,1,0,1,5,5,548.0,1,92.893,-46.2,0
44,2,2,3,0,0,0,1,5,5,199.0,1,92.893,-46.2,0
34,2,2,3,0,0,0,1,5,5,63.0,1,92.893,-46.2,0
44,2,2,3,0,1,0,1,5,5,383.0,1,92.893,-46.2,0
47,2,2,4,0,1,1,2,5,5,72.0,6,92.893,-46.2,0
38,2,2,6,0,1,0,2,5,5,713.0,3,92.893,-46.2,0
34,2,2,3,0,0,0,1,5,5,423.0,1,92.893,-46.2,1
52,1,2,4,0,1,1,1,5,5,81.0,2,92.893,-46.2,0
32,2,3,2,0,1,0,1,5,5,211.0,1,92.893,-46.2,0
34,2,2,3,0,0,0,1,5,5,322.0,1,92.893,-46.2,0
28,11,2,3,0,1,0,1,5,5,349.0,1,92.893,-46.2,0
34,10,2,3,0,1,1,1,5,1,142.0,4,92.893,-46.2,0
34,7,3,7,0,1,0,1,5,1,102.0,3,92.893,-46.2,0
53,7,1,1,0,0,0,1,5,1,82.0,2,92.893,-46.2,0
26,2,2,2,0,0,0,1,5,1,84.0,7,92.893,-46.2,0
29,2,3,4,0,1,0,1,5,1,62.0,3,92.893,-46.2,0
34,10,3,6,0,1,0,1,5,1,240.0,6,92.893,-46.2,0
30,5,2,7,0,1,0,1,5,1,61.0,3,92.893,-46.2,0
27,1,2,4,0,0,0,1,5,1,88.0,2,92.893,-46.2,0
39,1,2,7,0,1,0,1,5,1,156.0,7,92.893,-46.2,0
44,8,2,3,0,1,0,1,5,1,50.0,5,92.893,-46.2,0
32,2,3,4,0,0,0,1,5,1,80.0,1,92.893,-46.2,0
27,8,2,3,0,1,1,1,5,1,304.0,1,92.893,-46.2,0
43,8,1,6,0,0,0,1,5,1,108.0,6,92.893,-46.2,0
45,2,2,2,0,1,0,1,5,1,295.0,1,92.893,-46.2,0
54,5,2,2,0,1,0,1,5,1,54.0,1,92.893,-46.2,0
34,10,3,6,0,0,0,1,5,1,573.0,1,92.893,-46.2,0
31,1,2,7,0,1,0,1,5,1,443.0,1,92.893,-46.2,0
44,1,2,3,0,1,0,1,5,1,55.0,1,92.893,-46.2,0
31,8,3,4,0,1,0,1,5,1,206.0,1,92.893,-46.2,0
35,2,2,2,0,0,0,1,5,1,249.0,1,92.893,-46.2,0
40,10,2,6,0,1,0,1,5,1,94.0,1,92.893,-46.2,0
44,2,2,3,0,1,0,1,5,1,309.0,1,92.893,-46.2,0
33,2,2,3,0,1,0,2,5,1,194.0,1,92.893,-46.2,0
33,1,3,7,0,0,0,1,5,1,657.0,1,92.893,-46.2,1
33,2,2,3,0,1,0,1,5,1,313.0,1,92.893,-46.2,0
34,8,2,4,0,1,0,1,5,1,577.0,1,92.893,-46.2,0
33,2,2,3,0,1,0,1,5,1,457.0,1,92.893,-46.2,0
27,2,2,3,0,1,0,1,5,1,210.0,1,92.893,-46.2,0
35,10,2,7,0,1,0,1,5,1,502.0,1,92.893,-46.2,0
42,2,2,1,0,0,0,1,5,1,139.0,1,92.893,-46.2,0
26,1,3,7,0,1,0,1,5,1,57.0,1,92.893,-46.2,0
42,2,2,1,0,0,0,1,5,1,212.0,1,92.893,-46.2,0
24,8,3,4,0,1,1,1,5,1,590.0,1,92.893,-46.2,0
29,1,1,3,0,0,0,1,5,1,81.0,3,92.893,-46.2,0
34,1,2,4,0,1,1,1,5,1,528.0,1,92.893,-46.2,0
39,1,2,7,0,0,0,1,5,1,195.0,5,92.893,-46.2,0
29,1,2,4,0,1,0,1,5,1,106.0,1,92.893,-46.2,0
27,1,3,4,0,1,0,1,5,1,156.0,1,92.893,-46.2,0
27,1,3,4,0,1,0,1,5,1,94.0,1,92.893,-46.2,0
34,1,2,7,0,1,0,1,5,1,351.0,1,92.893,-46.2,0
26,9,3,4,0,1,0,1,5,1,73.0,1,92.893,-46.2,0
27,1,3,4,0,1,0,1,5,1,313.0,1,92.893,-46.2,0
32,7,3,7,0,1,0,1,5,1,66.0,3,92.893,-46.2,0
26,1,3,7,0,0,0,1,5,1,143.0,4,92.893,-46.2,0
26,9,3,4,0,1,0,1,5,1,255.0,1,92.893,-46.2,0
33,7,3,7,0,0,0,1,5,1,164.0,1,92.893,-46.2,0
30,2,2,3,0,1,0,1,5,1,55.0,1,92.893,-46.2,0
32,2,2,3,0,1,0,1,5,1,197.0,1,92.893,-46.2,0
37,5,3,3,0,1,0,1,5,1,189.0,1,92.893,-46.2,0
37,5,3,3,0,0,0,1,5,1,261.0,1,92.893,-46.2,0
30,2,2,3,0,1,0,1,5,1,165.0,1,92.893,-46.2,0
40,2,2,1,0,0,0,1,5,1,84.0,2,92.893,-46.2,0
27,3,2,7,0,0,1,1,5,1,117.0,1,92.893,-46.2,0
30,8,3,4,0,1,0,1,5,1,288.0,1,92.893,-46.2,0
23,2,3,3,0,1,0,1,5,1,58.0,1,92.893,-46.2,0
25,1,2,7,0,0,0,1,5,1,496.0,1,92.893,-46.2,0
48,10,2,3,0,1,0,1,5,1,87.0,1,92.893,-46.2,0
37,8,2,4,0,0,0,2,5,1,108.0,2,92.893,-46.2,0
23,2,3,3,0,0,0,1,5,1,285.0,1,92.893,-46.2,0
37,3,2,3,0,0,0,1,5,1,69.0,1,92.893,-46.2,0
32,2,2,1,0,0,0,1,5,1,207.0,7,92.893,-46.2,0
49,1,1,4,0,0,0,1,5,1,128.0,3,92.893,-46.2,0
37,3,2,3,0,0,0,1,5,1,277.0,1,92.893,-46.2,0
30,2,2,3,0,1,0,1,5,1,1038.0,1,92.893,-46.2,1
23,2,3,3,0,1,0,1,5,1,657.0,1,92.893,-46.2,1
35,2,2,5,0,1,0,1,5,1,40.0,8,92.893,-46.2,0
37,3,2,3,0,1,0,1,5,1,346.0,1,92.893,-46.2,0
31,10,3,7,0,1,0,1,5,1,94.0,1,92.893,-46.2,0
36,2,2,3,0,1,0,2,5,1,65.0,1,92.893,-46.2,0
32,1,2,4,0,1,0,1,5,1,689.0,1,92.893,-46.2,1
38,1,1,4,0,0,0,1,5,1,344.0,1,92.893,-46.2,0
36,2,2,2,0,1,0,1,5,1,195.0,1,92.893,-46.2,0
38,1,1,4,0,1,0,1,5,1,469.0,1,92.893,-46.2,0
44,2,2,3,0,1,0,1,5,1,58.0,1,92.893,-46.2,0
32,1,2,4,0,1,0,1,5,1,155.0,2,92.893,-46.2,0
31,10,3,7,0,0,0,1,5,1,629.0,1,92.893,-46.2,1
37,1,2,4,0,0,0,2,5,1,42.0,1,92.893,-46.2,0
36,2,2,2,0,0,0,1,5,1,460.0,1,92.893,-46.2,0
32,10,3,6,0,1,0,1,5,1,183.0,1,92.893,-46.2,0
32,10,3,6,0,1,0,1,5,1,242.0,1,92.893,-46.2,0
36,1,2,7,0,0,0,1,5,1,112.0,1,92.893,-46.2,0
45,10,3,2,0,0,0,1,5,1,197.0,1,92.893,-46.2,0
26,9,3,1,0,0,1,1,5,1,802.0,2,92.893,-46.2,1
31,10,3,7,0,1,0,1,5,1,1514.0,1,92.893,-46.2,1
52,2,2,3,0,0,0,1,5,1,182.0,2,92.893,-46.2,0
34,10,2,6,0,1,0,1,5,1,934.0,1,92.893,-46.2,1
36,2,1,3,0,1,0,1,5,1,422.0,1,92.893,-46.2,0
26,2,2,2,0,1,0,1,5,1,152.0,1,92.893,-46.2,0
34,2,2,3,0,0,0,1,5,1,248.0,1,92.893,-46.2,0
27,7,2,7,0,1,0,1,5,1,141.0,1,92.893,-46.2,0
30,1,3,7,0,1,0,1,5,1,67.0,1,92.893,-46.2,0
32,4,3,3,0,1,0,1,5,1,279.0,1,92.893,-46.2,0
30,1,3,7,0,1,0,1,5,1,188.0,1,92.893,-46.2,0
38,2,2,2,0,1,0,1,5,1,135.0,2,92.893,-46.2,0
51,3,1,7,0,1,0,2,5,1,231.0,1,92.893,-46.2,0
51,3,1,7,0,1,0,1,5,1,212.0,1,92.893,-46.2,0
51,3,1,7,0,0,0,1,5,1,227.0,1,92.893,-46.2,0
39,2,3,3,0,1,0,1,5,1,85.0,1,92.893,-46.2,0
39,2,3,3,0,1,1,1,5,1,75.0,1,92.893,-46.2,0
35,2,2,1,0,1,0,1,5,1,220.0,1,92.893,-46.2,0
27,1,3,7,0,1,1,1,5,1,80.0,1,92.893,-46.2,0
53,1,2,7,0,1,0,1,5,1,202.0,3,92.893,-46.2,0
33,10,3,7,0,1,0,1,5,1,340.0,1,92.893,-46.2,0
46,2,2,1,0,1,0,1,5,1,549.0,1,92.893,-46.2,0
31,1,1,4,0,1,0,1,5,1,472.0,1,92.893,-46.2,0
27,1,3,7,0,0,0,1,5,1,409.0,1,92.893,-46.2,0
31,1,1,4,0,0,0,1,5,1,479.0,1,92.893,-46.2,0
30,10,3,6,0,1,0,1,5,1,308.0,1,92.893,-46.2,0
35,10,2,6,0,1,0,1,5,1,90.0,1,92.893,-46.2,0
28,2,2,2,0,0,0,1,5,1,200.0,2,92.893,-46.2,0
32,8,2,4,0,0,0,1,5,1,161.0,2,92.893,-46.2,0
35,10,2,7,0,1,0,1,5,1,262.0,3,92.893,-46.2,0
39,8,2,4,0,1,0,1,5,1,49.0,1,92.893,-46.2,0
31,8,3,4,0,0,1,1,5,1,369.0,2,92.893,-46.2,0
27,1,3,7,0,1,0,1,5,1,471.0,2,92.893,-46.2,0
39,8,2,4,0,1,0,1,5,1,198.0,1,92.893,-46.2,0
42,5,2,7,0,1,0,1,5,1,568.0,1,92.893,-46.2,0
39,8,2,4,0,0,0,1,5,1,410.0,1,92.893,-46.2,0
30,2,2,3,0,0,1,1,5,1,116.0,6,92.893,-46.2,0
47,2,2,5,0,1,0,1,5,1,100.0,1,92.893,-46.2,0
41,10,3,6,0,0,0,1,5,1,686.0,1,92.893,-46.2,0
46,5,3,7,0,0,1,1,5,1,114.0,2,92.893,-46.2,0
57,10,2,7,0,0,0,1,5,1,200.0,6,92.893,-46.2,0
31,10,2,7,0,0,0,1,5,1,733.0,2,92.893,-46.2,1
29,10,3,3,0,1,0,1,5,1,170.0,1,92.893,-46.2,0
29,10,3,3,0,1,0,1,5,1,214.0,1,92.893,-46.2,0
50,2,2,1,0,0,0,1,5,1,474.0,1,92.893,-46.2,1
31,2,3,3,0,1,0,1,5,1,106.0,1,92.893,-46.2,0
30,2,2,3,0,1,1,1,5,1,231.0,1,92.893,-46.2,0
56,5,2,6,0,1,0,1,5,1,240.0,2,92.893,-46.2,0
27,10,3,3,0,0,1,1,5,1,701.0,1,92.893,-46.2,1
46,10,2,7,0,1,0,1,5,1,231.0,1,92.893,-46.2,0
29,2,2,3,0,1,0,1,5,1,666.0,1,92.893,-46.2,1
31,1,2,7,0,1,0,1,5,1,712.0,1,92.893,-46.2,0
34,2,2,3,0,0,0,1,5,1,239.0,5,92.893,-46.2,0
47,1,3,4,0,0,0,1,5,1,219.0,1,92.893,-46.2,0
30,8,3,4,0,0,0,1,5,1,75.0,1,92.893,-46.2,0
45,2,1,1,0,1,0,1,5,1,190.0,1,92.893,-46.2,0
39,2,2,1,0,0,0,1,5,1,181.0,1,92.893,-46.2,0
30,8,3,4,0,1,1,1,5,1,178.0,1,92.893,-46.2,0
34,2,3,2,0,0,0,1,5,1,204.0,2,92.893,-46.2,0
30,8,3,4,0,1,1,1,5,1,405.0,1,92.893,-46.2,0
26,8,3,4,0,1,0,1,5,1,274.0,1,92.893,-46.2,0
48,1,1,1,0,1,0,1,5,1,227.0,1,92.893,-46.2,0
26,8,3,4,0,1,0,1,5,1,360.0,1,92.893,-46.2,0
36,1,3,6,0,1,0,1,5,1,74.0,3,92.893,-46.2,0
27,1,3,7,0,1,0,1,5,1,490.0,2,92.893,-46.2,0
36,8,2,7,0,1,0,1,5,1,105.0,1,92.893,-46.2,0
29,1,1,3,0,1,0,1,5,1,226.0,3,92.893,-46.2,0
36,8,2,7,0,0,0,1,5,1,189.0,1,92.893,-46.2,0
28,2,2,1,0,0,0,1,5,1,87.0,2,92.893,-46.2,0
35,1,3,7,0,0,0,1,5,1,386.0,1,92.893,-46.2,0
39,2,2,6,0,0,0,1,5,1,149.0,1,92.893,-46.2,0
34,5,2,3,0,0,1,1,5,1,131.0,2,92.893,-46.2,0
34,10,2,4,0,1,0,1,5,1,225.0,1,92.893,-46.2,0
34,10,2,4,0,0,0,1,5,1,40.0,1,92.893,-46.2,0
31,8,3,4,0,1,0,1,5,1,151.0,2,92.893,-46.2,0
44,1,3,6,0,1,0,1,5,1,105.0,3,92.893,-46.2,0
34,2,3,3,0,0,0,1,5,1,281.0,2,92.893,-46.2,0
34,10,2,4,0,0,0,1,5,1,347.0,1,92.893,-46.2,0
34,10,2,3,0,0,0,1,5,1,103.0,1,92.893,-46.2,0
34,10,2,3,0,1,0,1,5,1,95.0,1,92.893,-46.2,0
37,2,2,3,0,0,0,1,5,1,214.0,8,92.893,-46.2,0
50,2,2,1,0,1,1,1,5,1,197.0,2,92.893,-46.2,0
34,8,1,3,0,1,0,1,5,1,465.0,1,92.893,-46.2,0
30,1,3,4,0,0,0,1,5,1,133.0,1,92.893,-46.2,0
37,1,3,7,0,0,1,1,5,1,553.0,1,92.893,-46.2,0
31,2,2,2,0,0,0,1,5,1,225.0,1,92.893,-46.2,0
32,2,2,3,0,0,1,1,5,1,49.0,1,92.893,-46.2,0
36,10,3,6,0,1,0,1,5,1,59.0,1,92.893,-46.2,0
49,8,2,4,0,0,0,2,5,1,86.0,1,92.893,-46.2,0
43,2,2,2,0,0,0,1,5,1,99.0,2,92.893,-46.2,0
49,8,2,4,0,1,0,1,5,1,165.0,1,92.893,-46.2,0
34,11,2,3,0,0,0,1,5,1,123.0,2,92.893,-46.2,0
37,2,2,2,0,0,0,1,5,1,54.0,1,92.893,-46.2,0
28,10,2,7,0,0,0,1,5,1,41.0,1,92.893,-46.2,0
45,1,3,4,0,0,0,1,5,1,1487.0,3,92.893,-46.2,0
27,2,2,3,0,0,0,1,5,1,653.0,1,92.893,-46.2,1
37,2,2,2,0,0,0,1,5,1,327.0,1,92.893,-46.2,0
32,2,2,3,0,0,0,1,5,1,177.0,1,92.893,-46.2,0
31,5,3,7,0,1,1,1,5,1,68.0,1,92.893,-46.2,0
31,5,3,7,0,1,0,1,5,1,125.0,1,92.893,-46.2,0
35,10,2,7,0,1,0,1,5,1,42.0,3,92.893,-46.2,0
29,1,3,3,0,0,0,1,5,1,79.0,2,92.893,-46.2,0
32,10,3,6,0,1,1,1,5,1,214.0,3,92.893,-46.2,0
36,1,3,7,0,1,0,1,5,1,85.0,1,92.893,-46.2,0
50,2,1,2,0,1,0,1,5,1,82.0,1,92.893,-46.2,0
33,2,2,3,0,1,1,1,5,1,239.0,2,92.893,-46.2,0
31,10,3,6,0,1,1,1,5,1,187.0,1,92.893,-46.2,0
32,10,2,4,0,1,0,1,5,1,329.0,3,92.893,-46.2,0
33,1,3,7,0,0,0,1,5,1,234.0,1,92.893,-46.2,0
26,1,3,4,0,0,0,1,5,1,610.0,2,92.893,-46.2,1
31,10,3,6,0,1,1,1,5,1,282.0,1,92.893,-46.2,0
34,1,3,7,0,0,0,1,5,1,257.0,1,92.893,-46.2,0
35,1,3,7,0,1,0,1,5,1,75.0,1,92.893,-46.2,0
41,8,1,4,0,1,0,1,5,1,622.0,1,92.893,-46.2,0
34,1,3,7,0,1,1,1,5,1,56.0,1,92.893,-46.2,0
32,2,2,3,0,1,0,1,5,1,102.0,2,92.893,-46.2,0
39,2,3,3,0,0,0,1,5,1,583.0,2,92.893,-46.2,1
34,1,3,7,0,1,0,1,5,1,304.0,1,92.893,-46.2,0
24,8,2,4,0,1,0,1,5,1,278.0,1,92.893,-46.2,0
37,10,1,6,0,0,0,1,5,1,66.0,1,92.893,-46.2,0
36,1,2,4,0,0,0,1,5,1,68.0,1,92.893,-46.2,0
39,1,2,4,0,1,0,1,5,1,432.0,2,92.893,-46.2,0
29,1,1,4,0,1,1,1,5,1,78.0,2,92.893,-46.2,0
27,10,2,6,0,1,0,1,5,1,275.0,1,92.893,-46.2,0
39,1,3,7,0,1,1,1,5,1,292.0,1,92.893,-46.2,0
29,2,3,4,0,1,0,1,5,1,134.0,2,92.893,-46.2,0
39,2,3,3,0,1,0,1,5,1,313.0,1,92.893,-46.2,0
39,2,3,3,0,1,0,1,5,1,333.0,1,92.893,-46.2,0
47,1,3,4,0,0,0,1,5,1,1114.0,2,92.893,-46.2,0
54,2,2,1,0,0,0,1,5,1,50.0,1,92.893,-46.2,0
27,3,2,7,0,1,0,1,5,1,207.0,1,92.893,-46.2,0
23,2,3,3,0,1,0,1,5,1,672.0,1,92.893,-46.2,1
31,10,3,4,0,0,0,1,5,1,552.0,2,92.893,-46.2,0
30,5,2,7,0,1,0,1,5,1,249.0,1,92.893,-46.2,0
33,8,2,2,0,1,0,1,5,1,72.0,4,92.893,-46.2,0
28,2,3,6,0,0,0,1,5,1,299.0,2,92.893,-46.2,0
33,1,2,4,0,1,1,1,5,1,124.0,1,92.893,-46.2,0
33,1,2,4,0,1,1,1,5,1,109.0,1,92.893,-46.2,0
49,2,3,1,0,1,0,1,5,1,251.0,1,92.893,-46.2,0
32,2,2,2,0,1,1,1,5,1,101.0,2,92.893,-46.2,0
30,1,2,4,0,1,1,1,5,1,82.0,9,92.893,-46.2,0
28,2,2,2,0,0,0,1,5,1,146.0,3,92.893,-46.2,0
32,1,2,2,0,1,0,1,5,1,262.0,2,92.893,-46.2,0
29,1,3,3,0,0,0,1,5,1,177.0,4,92.893,-46.2,0
42,2,2,1,0,0,0,1,5,1,124.0,2,92.893,-46.2,0
31,1,1,7,0,0,0,1,5,1,239.0,3,92.893,-46.2,0
39,2,2,1,0,0,0,1,5,1,158.0,2,92.893,-46.2,0
36,1,2,7,0,0,0,1,5,1,91.0,3,92.893,-46.2,0
28,2,2,1,0,0,0,1,5,1,52.0,2,92.893,-46.2,0
38,2,2,3,0,0,1,2,5,1,159.0,1,92.893,-46.2,0
39,8,2,4,0,0,0,1,5,1,294.0,2,92.893,-46.2,0
30,2,2,3,0,1,0,1,5,1,175.0,5,92.893,-46.2,0
44,10,2,6,0,0,0,1,5,1,132.0,3,92.893,-46.2,0
31,10,2,7,0,1,0,1,5,1,282.0,1,92.893,-46.2,0
34,8,1,3,0,0,1,1,5,1,295.0,3,92.893,-46.2,0
28,2,2,1,0,0,0,1,5,1,505.0,2,92.893,-46.2,0
31,10,2,7,0,1,0,1,5,1,580.0,1,92.893,-46.2,0
55,5,2,7,0,1,0,1,5,1,90.0,1,92.893,-46.2,0
27,4,2,2,0,0,0,1,5,1,608.0,3,92.893,-46.2,1
25,1,2,4,0,0,0,1,5,1,261.0,1,92.893,-46.2,0
35,10,2,6,0,1,0,1,5,1,148.0,1,92.893,-46.2,0
26,1,3,7,0,1,0,1,5,1,76.0,2,92.893,-46.2,0
30,2,2,1,0,0,1,1,5,1,255.0,1,92.893,-46.2,0
36,2,2,2,0,0,0,1,5,1,193.0,1,92.893,-46.2,0
28,8,2,4,0,1,0,1,5,1,643.0,2,92.893,-46.2,0
31,2,2,3,0,1,0,1,5,1,475.0,1,92.893,-46.2,1
57,10,2,4,0,1,0,1,5,1,74.0,1,92.893,-46.2,0
29,1,3,4,0,1,0,2,5,1,41.0,2,92.893,-46.2,0
32,2,2,3,0,1,1,1,5,1,93.0,2,92.893,-46.2,0
51,1,2,2,0,0,1,1,5,1,228.0,2,92.893,-46.2,0
57,10,2,4,0,0,1,1,5,1,161.0,1,92.893,-46.2,0
35,8,1,7,0,1,0,1,5,1,215.0,1,92.893,-46.2,0
46,5,2,2,0,0,0,1,5,1,966.0,1,92.893,-46.2,1
57,10,2,4,0,1,0,1,5,1,758.0,1,92.893,-46.2,0
57,10,2,4,0,0,1,1,5,1,371.0,1,92.893,-46.2,0
32,10,3,4,0,1,1,1,5,1,426.0,1,92.893,-46.2,0
32,10,2,6,0,1,0,1,5,1,246.0,1,92.893,-46.2,0
36,1,2,4,0,1,0,1,5,1,329.0,2,92.893,-46.2,0
30,8,1,4,0,0,0,1,5,1,159.0,2,92.893,-46.2,0
30,2,2,2,0,1,0,1,5,1,77.0,1,92.893,-46.2,0
40,8,1,4,0,1,0,1,5,1,262.0,2,92.893,-46.2,0
35,2,2,1,0,1,0,1,5,1,386.0,1,92.893,-46.2,0
32,3,2,4,0,1,0,1,5,1,101.0,2,92.893,-46.2,0
34,10,2,3,0,1,0,1,5,1,35.0,2,92.893,-46.2,0
35,2,2,1,0,1,0,1,5,1,629.0,1,92.893,-46.2,0
53,1,2,4,0,1,1,1,5,1,186.0,2,92.893,-46.2,0
40,1,2,7,0,1,0,1,5,1,174.0,2,92.893,-46.2,0
30,8,2,4,0,1,1,1,5,1,296.0,1,92.893,-46.2,0
38,1,1,7,0,0,0,1,5,1,79.0,3,92.893,-46.2,0
28,3,3,6,0,1,0,1,5,1,240.0,1,92.893,-46.2,0
32,2,2,2,0,1,1,1,5,1,261.0,1,92.893,-46.2,0
43,1,1,3,0,1,0,1,5,1,47.0,1,92.893,-46.2,0
30,10,3,3,0,0,0,1,5,1,63.0,1,92.893,-46.2,0
30,10,3,3,0,1,0,1,5,1,112.0,1,92.893,-46.2,0
47,2,2,4,0,1,1,1,5,1,57.0,1,92.893,-46.2,0
28,10,3,6,0,1,0,1,5,1,77.0,1,92.893,-46.2,0
57,10,2,6,0,1,0,1,5,1,190.0,2,92.893,-46.2,0
32,2,2,1,0,1,0,1,5,1,200.0,2,92.893,-46.2,0
56,2,2,1,0,1,0,1,5,1,161.0,1,92.893,-46.2,0
32,1,2,7,0,1,0,1,5,1,188.0,2,92.893,-46.2,0
47,8,1,4,0,1,0,1,5,1,254.0,1,92.893,-46.2,0
30,1,3,7,0,1,0,1,5,1,232.0,2,92.893,-46.2,0
36,8,2,7,0,1,0,1,5,1,97.0,2,92.893,-46.2,0
28,10,3,6,0,1,0,2,5,1,296.0,1,92.893,-46.2,0
42,1,2,7,0,0,0,1,5,1,98.0,2,92.893,-46.2,0
57,10,2,4,0,1,0,1,5,1,228.0,1,92.893,-46.2,0
31,1,1,4,0,1,0,1,5,1,274.0,2,92.893,-46.2,0
42,5,2,7,0,1,0,1,5,1,306.0,2,92.893,-46.2,0
30,2,2,2,0,1,1,1,5,1,429.0,2,92.893,-46.2,0
52,1,3,1,0,0,0,1,5,1,776.0,4,92.893,-46.2,0
29,8,1,4,0,0,0,1,5,1,150.0,2,92.893,-46.2,0
27,3,2,7,0,1,0,1,5,1,153.0,2,92.893,-46.2,0
32,2,2,2,0,1,0,1,5,1,146.0,2,92.893,-46.2,0
36,1,2,4,0,1,1,1,5,1,142.0,1,92.893,-46.2,0
49,2,3,4,0,1,0,1,5,1,430.0,3,92.893,-46.2,0
30,10,3,3,0,0,1,1,5,1,189.0,1,92.893,-46.2,0
32,10,3,4,0,0,0,1,5,1,236.0,2,92.893,-46.2,0
34,10,2,3,0,0,0,1,5,1,798.0,2,92.893,-46.2,0
31,10,3,7,0,0,0,1,5,1,66.0,4,92.893,-46.2,0
28,2,3,6,0,1,0,1,5,1,333.0,1,92.893,-46.2,0
58,10,1,3,0,0,0,1,5,1,128.0,1,92.893,-46.2,0
